"start time","start time ISO","start time timezone","start time offset","end time","end time ISO","end time timezone","end time offset",type,"actual seconds",steps,calories,minutes,"heart rate avg","heart rate min","heart rate max",state,version,id
"2016-04-27 13:20:44",2016-04-27T13:20:44Z,America/New_York,-240,"2016-04-27 13:29:31",2016-04-27T13:29:31Z,America/New_York,-240,walk,357,755,30.10000038147,8.7833333333333,114.75910186768,,,complete,1,walk__2016-04-27T132044
"2016-04-27 13:43:13",2016-04-27T13:43:13Z,America/New_York,-240,"2016-04-27 13:50:59",2016-04-27T13:50:59Z,America/New_York,-240,walk,316,687,36.200000762939,7.7666666666667,127.26229858398,,,complete,1,walk__2016-04-27T134313
"2016-04-27 15:40:56",2016-04-27T15:40:56Z,America/New_York,-240,"2016-04-27 15:48:24",2016-04-27T15:48:24Z,America/New_York,-240,walk,205,433,13.800000190735,7.4666666666667,105.151222229,,,complete,1,walk__2016-04-27T154056
"2016-04-27 15:50:30",2016-04-27T15:50:30Z,America/New_York,-240,"2016-04-27 16:04:52",2016-04-27T16:04:52Z,America/New_York,-240,walk,305,576,16.5,14.366666666667,104.1114730835,,,complete,1,walk__2016-04-27T155030
"2016-04-27 16:52:05",2016-04-27T16:52:05Z,America/New_York,-240,"2016-04-27 17:07:18",2016-04-27T17:07:18Z,America/New_York,-240,walk,485,968,40,15.216666666667,115.43505096436,,,complete,1,walk__2016-04-27T165205
"2016-04-27 19:32:04",2016-04-27T19:32:04Z,America/New_York,-240,"2016-04-27 19:35:51",2016-04-27T19:35:51Z,America/New_York,-240,walk,220,443,18,3.7833333333333,114.87272644043,,,complete,1,walk__2016-04-27T193204
"2016-04-27 20:17:45",2016-04-27T20:17:45Z,America/New_York,-240,"2016-04-27 20:22:02",2016-04-27T20:22:02Z,America/New_York,-240,walk,182,310,6.0999999046326,4.2833333333333,103.19230651855,,,complete,1,walk__2016-04-27T201745
"2016-04-27 20:43:19",2016-04-27T20:43:19Z,America/New_York,-240,"2016-04-27 20:52:42",2016-04-27T20:52:42Z,America/New_York,-240,walk,319,604,25,9.3833333333333,114.43181610107,,,complete,1,walk__2016-04-27T204319
"2016-04-27 20:55:44",2016-04-27T20:55:44Z,America/New_York,-240,"2016-04-27 21:01:14",2016-04-27T21:01:14Z,America/New_York,-240,walk,263,511,19,5.5,111.50570678711,,,complete,1,walk__2016-04-27T205544
"2016-04-27 21:16:31",2016-04-27T21:16:31Z,America/New_York,-240,"2016-04-27 21:30:56",2016-04-27T21:30:56Z,America/New_York,-240,walk,748,1536,60.5,14.416666666667,114.46524047852,,,complete,1,walk__2016-04-27T211631
"2016-04-27 21:43:51",2016-04-27T21:43:51Z,America/New_York,-240,"2016-04-27 21:56:53",2016-04-27T21:56:53Z,America/New_York,-240,walk,462,928,35.900001525879,13.033333333333,112.01515197754,,,complete,1,walk__2016-04-27T214351
"2016-04-27 23:19:21",2016-04-27T23:19:21Z,America/New_York,-240,"2016-04-27 23:25:35",2016-04-27T23:25:35Z,America/New_York,-240,walk,191,289,24.700000762939,6.2333333333333,136.21466064453,,,complete,1,walk__2016-04-27T231921
"2016-04-27 23:28:13",2016-04-27T23:28:13Z,America/New_York,-240,"2016-04-27 23:42:34",2016-04-27T23:42:34Z,America/New_York,-240,walk,370,639,56.799999237061,14.35,145.59895324707,,,complete,1,walk__2016-04-27T232813
