"start time","start time ISO","start time timezone","start time offset","end time","end time ISO","end time timezone","end time offset",type,"actual seconds",steps,calories,minutes,"heart rate avg","heart rate min","heart rate max",state,version,id
"2016-05-22 01:20:28",2016-05-22T01:20:28Z,Asia/Hong_Kong,480,"2016-05-22 01:29:03",2016-05-22T01:29:03Z,Asia/Hong_Kong,480,walk,402,714,26.700000762939,8.5833333333333,115.78855895996,,,complete,1,walk__2016-05-22T012028
"2016-05-22 02:23:06",2016-05-22T02:23:06Z,Asia/Hong_Kong,480,"2016-05-22 02:40:20",2016-05-22T02:40:20Z,Asia/Hong_Kong,480,walk,708,1268,41.400001525879,17.233333333333,112.3968963623,,,complete,1,walk__2016-05-22T022306
"2016-05-22 03:17:58",2016-05-22T03:17:58Z,Asia/Hong_Kong,480,"2016-05-22 03:30:09",2016-05-22T03:30:09Z,Asia/Hong_Kong,480,walk,549,902,34.599998474121,12.183333333333,116.31147766113,,,complete,1,walk__2016-05-22T031758
"2016-05-22 04:06:32",2016-05-22T04:06:32Z,Asia/Hong_Kong,480,"2016-05-22 04:21:28",2016-05-22T04:21:28Z,Asia/Hong_Kong,480,walk,664,1185,42.099998474121,14.933333333333,115.98192596436,,,complete,1,walk__2016-05-22T040632
"2016-05-22 04:41:54",2016-05-22T04:41:54Z,Asia/Hong_Kong,480,"2016-05-22 04:56:52",2016-05-22T04:56:52Z,Asia/Hong_Kong,480,walk,485,773,25.39999961853,14.966666666667,110.85154724121,,,complete,1,walk__2016-05-22T044154
"2016-05-22 05:47:54",2016-05-22T05:47:54Z,Asia/Hong_Kong,480,"2016-05-22 05:54:24",2016-05-22T05:54:24Z,Asia/Hong_Kong,480,walk,255,412,14.5,6.5,111.5725479126,,,complete,1,walk__2016-05-22T054754
"2016-05-22 06:00:19",2016-05-22T06:00:19Z,Asia/Hong_Kong,480,"2016-05-22 06:21:02",2016-05-22T06:21:02Z,Asia/Hong_Kong,480,walk,772,1264,60.599998474121,20.716666666667,125.47409057617,,,complete,1,walk__2016-05-22T060019
"2016-05-22 07:10:33",2016-05-22T07:10:33Z,Asia/Hong_Kong,480,"2016-05-22 07:16:10",2016-05-22T07:16:10Z,Asia/Hong_Kong,480,walk,285,516,19.10000038147,5.6166666666667,116.89824676514,,,complete,1,walk__2016-05-22T071033
"2016-05-22 07:54:46",2016-05-22T07:54:46Z,Asia/Hong_Kong,480,"2016-05-22 08:05:26",2016-05-22T08:05:26Z,Asia/Hong_Kong,480,walk,492,884,30.700000762939,10.666666666667,115.71544647217,,,complete,1,walk__2016-05-22T075446
"2016-05-22 08:29:26",2016-05-22T08:29:26Z,Asia/Hong_Kong,480,"2016-05-22 08:37:33",2016-05-22T08:37:33Z,Asia/Hong_Kong,480,walk,396,722,24.10000038147,8.1166666666667,113.26515197754,,,complete,1,walk__2016-05-22T082926
"2016-05-22 09:13:39",2016-05-22T09:13:39Z,Asia/Hong_Kong,480,"2016-05-22 09:20:52",2016-05-22T09:20:52Z,Asia/Hong_Kong,480,walk,361,672,16.700000762939,7.2166666666667,109.87811279297,,,complete,1,walk__2016-05-22T091339
"2016-05-22 09:33:56",2016-05-22T09:33:56Z,Asia/Hong_Kong,480,"2016-05-22 09:39:57",2016-05-22T09:39:57Z,Asia/Hong_Kong,480,walk,311,577,24.89999961853,6.0166666666667,128.50804138184,,,complete,1,walk__2016-05-22T093356
"2016-05-22 10:37:34",2016-05-22T10:37:34Z,Asia/Hong_Kong,480,"2016-05-22 10:43:05",2016-05-22T10:43:05Z,Asia/Hong_Kong,480,walk,207,445,15,5.5166666666667,119.91304016113,,,complete,1,walk__2016-05-22T103734
