"start time","start time ISO","start time timezone","start time offset","end time","end time ISO","end time timezone","end time offset",type,"actual seconds",steps,calories,minutes,"heart rate avg","heart rate min","heart rate max",state,version,id
"2016-05-20 00:41:21",2016-05-20T00:41:21Z,Asia/Hong_Kong,480,"2016-05-20 00:48:24",2016-05-20T00:48:24Z,Asia/Hong_Kong,480,walk,323,554,14,7.05,104.23529052734,,,complete,1,walk__2016-05-20T004121
"2016-05-20 00:50:49",2016-05-20T00:50:49Z,Asia/Hong_Kong,480,"2016-05-20 00:55:59",2016-05-20T00:55:59Z,Asia/Hong_Kong,480,walk,199,396,7.3000001907349,5.1666666666667,100.33165740967,,,complete,1,walk__2016-05-20T005049
"2016-05-20 01:11:47",2016-05-20T01:11:47Z,Asia/Hong_Kong,480,"2016-05-20 01:33:23",2016-05-20T01:33:23Z,Asia/Hong_Kong,480,walk,922,1698,45.200000762939,21.6,105.89045715332,,,complete,1,walk__2016-05-20T011147
"2016-05-20 01:35:59",2016-05-20T01:35:59Z,Asia/Hong_Kong,480,"2016-05-20 01:48:36",2016-05-20T01:48:36Z,Asia/Hong_Kong,480,walk,588,1050,33.5,12.616666666667,109.40646362305,,,complete,1,walk__2016-05-20T013559
"2016-05-20 02:44:53",2016-05-20T02:44:53Z,Asia/Hong_Kong,480,"2016-05-20 02:59:23",2016-05-20T02:59:23Z,Asia/Hong_Kong,480,walk,597,1041,29.700000762939,14.5,107.03350067139,,,complete,1,walk__2016-05-20T024453
"2016-05-20 03:06:11",2016-05-20T03:06:11Z,Asia/Hong_Kong,480,"2016-05-20 03:36:42",2016-05-20T03:36:42Z,Asia/Hong_Kong,480,walk,1082,1720,42.5,30.516666666667,102.56562042236,,,complete,1,walk__2016-05-20T030611
"2016-05-20 04:17:07",2016-05-20T04:17:07Z,Asia/Hong_Kong,480,"2016-05-20 04:36:05",2016-05-20T04:36:05Z,Asia/Hong_Kong,480,walk,455,747,19.39999961853,18.966666666667,105.29230499268,,,complete,1,walk__2016-05-20T041707
"2016-05-20 04:53:32",2016-05-20T04:53:32Z,Asia/Hong_Kong,480,"2016-05-20 05:05:14",2016-05-20T05:05:14Z,Asia/Hong_Kong,480,walk,452,806,18.5,11.7,102.20574951172,,,complete,1,walk__2016-05-20T045332
"2016-05-20 05:14:34",2016-05-20T05:14:34Z,Asia/Hong_Kong,480,"2016-05-20 05:27:58",2016-05-20T05:27:58Z,Asia/Hong_Kong,480,walk,568,1066,28,13.4,106.24295806885,,,complete,1,walk__2016-05-20T051434
"2016-05-20 08:32:09",2016-05-20T08:32:09Z,Asia/Hong_Kong,480,"2016-05-20 08:51:08",2016-05-20T08:51:08Z,Asia/Hong_Kong,480,walk,705,1257,26.700000762939,18.983333333333,101.88652801514,,,complete,1,walk__2016-05-20T083209
"2016-05-20 10:36:30",2016-05-20T10:36:30Z,Asia/Hong_Kong,480,"2016-05-20 10:52:29",2016-05-20T10:52:29Z,Asia/Hong_Kong,480,walk,683,1166,22.89999961853,15.983333333333,98.49048614502,,,complete,1,walk__2016-05-20T103630
"2016-05-20 13:29:58",2016-05-20T13:29:58Z,Asia/Hong_Kong,480,"2016-05-20 13:47:08",2016-05-20T13:47:08Z,Asia/Hong_Kong,480,walk,508,810,13.89999961853,17.166666666667,95.153541564941,,,complete,1,walk__2016-05-20T132958
"2016-05-20 14:20:14",2016-05-20T14:20:14Z,Asia/Hong_Kong,480,"2016-05-20 14:27:51",2016-05-20T14:27:51Z,Asia/Hong_Kong,480,walk,266,417,8.3000001907349,7.6166666666667,97.627822875977,,,complete,1,walk__2016-05-20T142014
