"start time","start time ISO","start time timezone","start time offset","end time","end time ISO","end time timezone","end time offset",type,"actual seconds",steps,calories,minutes,"heart rate avg","heart rate min","heart rate max",state,version,id
"2016-05-23 02:23:22",2016-05-23T02:23:22Z,Asia/Shanghai,480,"2016-05-23 02:30:21",2016-05-23T02:30:21Z,Asia/Shanghai,480,walk,398,673,13.699999809265,6.9833333333333,103.54773712158,,,complete,1,walk__2016-05-23T022322
"2016-05-23 02:42:01",2016-05-23T02:42:01Z,Asia/Shanghai,480,"2016-05-23 03:00:56",2016-05-23T03:00:56Z,Asia/Shanghai,480,walk,717,1196,26.89999961853,18.916666666667,106.86331939697,,,complete,1,walk__2016-05-23T024201
"2016-05-23 03:07:55",2016-05-23T03:07:55Z,Asia/Shanghai,480,"2016-05-23 03:23:22",2016-05-23T03:23:22Z,Asia/Shanghai,480,walk,432,715,16.200000762939,15.45,104.61573791504,,,complete,1,walk__2016-05-23T030755
"2016-05-23 03:37:02",2016-05-23T03:37:02Z,Asia/Shanghai,480,"2016-05-23 03:50:39",2016-05-23T03:50:39Z,Asia/Shanghai,480,walk,361,562,9.1999998092651,13.616666666667,96.753463745117,,,complete,1,walk__2016-05-23T033702
"2016-05-23 03:53:52",2016-05-23T03:53:52Z,Asia/Shanghai,480,"2016-05-23 04:00:22",2016-05-23T04:00:22Z,Asia/Shanghai,480,walk,187,287,5,6.5,93.342247009277,,,complete,1,walk__2016-05-23T035352
"2016-05-23 04:04:10",2016-05-23T04:04:10Z,Asia/Shanghai,480,"2016-05-23 04:09:12",2016-05-23T04:09:12Z,Asia/Shanghai,480,walk,267,453,11,5.0333333333333,105.13108825684,,,complete,1,walk__2016-05-23T040410
"2016-05-23 05:27:09",2016-05-23T05:27:09Z,Asia/Shanghai,480,"2016-05-23 05:35:05",2016-05-23T05:35:05Z,Asia/Shanghai,480,walk,364,634,12.10000038147,7.9333333333333,101.86813354492,,,complete,1,walk__2016-05-23T052709
"2016-05-23 10:08:13",2016-05-23T10:08:13Z,Asia/Shanghai,480,"2016-05-23 10:21:56",2016-05-23T10:21:56Z,Asia/Shanghai,480,walk,759,1340,37.200000762939,13.716666666667,109.26745605469,,,complete,1,walk__2016-05-23T100813
"2016-05-23 12:18:47",2016-05-23T12:18:47Z,Asia/Shanghai,480,"2016-05-23 12:28:23",2016-05-23T12:28:23Z,Asia/Shanghai,480,walk,480,855,27.299999237061,9.6,117.53541564941,,,complete,1,walk__2016-05-23T121847
"2016-05-23 12:44:29",2016-05-23T12:44:29Z,Asia/Shanghai,480,"2016-05-23 12:56:18",2016-05-23T12:56:18Z,Asia/Shanghai,480,walk,536,951,28.60000038147,11.816666666667,112.80596923828,,,complete,1,walk__2016-05-23T124429
"2016-05-23 13:44:16",2016-05-23T13:44:16Z,Asia/Shanghai,480,"2016-05-23 14:14:45",2016-05-23T14:14:45Z,Asia/Shanghai,480,walk,1483,2562,81.699996948242,30.483333333333,115.13149261475,,,complete,1,walk__2016-05-23T134416
