"start time","start time ISO","start time timezone","start time offset","end time","end time ISO","end time timezone","end time offset",type,"actual seconds",steps,calories,minutes,"heart rate avg","heart rate min","heart rate max",state,version,id
"2016-05-14 04:11:32",2016-05-14T04:11:32Z,America/New_York,-240,"2016-05-14 04:16:29",2016-05-14T04:16:29Z,America/New_York,-240,walk,250,444,22.700000762939,4.95,115.7440032959,,,complete,1,walk__2016-05-14T041132
"2016-05-14 05:29:58",2016-05-14T05:29:58Z,America/New_York,-240,"2016-05-14 05:50:30",2016-05-14T05:50:30Z,America/New_York,-240,walk,1185,2279,118.09999847412,20.533333333333,116.61940765381,,,complete,1,walk__2016-05-14T052958
"2016-05-14 14:57:45",2016-05-14T14:57:45Z,America/New_York,-240,"2016-05-14 15:17:51",2016-05-14T15:17:51Z,America/New_York,-240,walk,1168,2347,158.19999694824,20.1,121.71061706543,,,complete,1,walk__2016-05-14T145745
"2016-05-14 16:06:33",2016-05-14T16:06:33Z,America/New_York,-240,"2016-05-14 16:14:54",2016-05-14T16:14:54Z,America/New_York,-240,walk,470,944,52.5,8.35,117.06382751465,,,complete,1,walk__2016-05-14T160633
"2016-05-14 16:58:19",2016-05-14T16:58:19Z,America/New_York,-240,"2016-05-14 17:01:58",2016-05-14T17:01:58Z,America/New_York,-240,walk,202,350,18.39999961853,3.65,114.14851379395,,,complete,1,walk__2016-05-14T165819
"2016-05-14 17:26:53",2016-05-14T17:26:53Z,America/New_York,-240,"2016-05-14 17:52:10",2016-05-14T17:52:10Z,America/New_York,-240,walk,1200,2166,112.5,25.283333333333,115.93015289307,,,complete,1,walk__2016-05-14T172653
"2016-05-14 21:39:21",2016-05-14T21:39:21Z,America/New_York,-240,"2016-05-14 21:44:49",2016-05-14T21:44:49Z,America/New_York,-240,walk,301,594,39.799999237061,5.4666666666667,121.74418640137,,,complete,1,walk__2016-05-14T213921
"2016-05-14 21:50:56",2016-05-14T21:50:56Z,America/New_York,-240,"2016-05-14 22:03:50",2016-05-14T22:03:50Z,America/New_York,-240,walk,466,973,56.799999237061,12.9,120.16309356689,,,complete,1,walk__2016-05-14T215056
"2016-05-14 22:13:31",2016-05-14T22:13:31Z,America/New_York,-240,"2016-05-14 22:17:48",2016-05-14T22:17:48Z,America/New_York,-240,walk,205,373,16.39999961853,4.2833333333333,111.67317199707,,,complete,1,walk__2016-05-14T221331
"2016-05-14 23:51:15",2016-05-14T23:51:15Z,America/New_York,-240,"2016-05-15 00:00:56",2016-05-15T00:00:56Z,America/New_York,-240,walk,477,822,52.900001525879,9.6833333333333,118.35639190674,,,complete,1,walk__2016-05-14T235115
"2016-05-15 02:12:55",2016-05-15T02:12:55Z,America/New_York,-240,"2016-05-15 02:32:52",2016-05-15T02:32:52Z,America/New_York,-240,walk,1033,1680,67.800003051758,19.95,109.05033874512,,,complete,1,walk__2016-05-15T021255
"2016-05-15 03:25:06",2016-05-15T03:25:06Z,America/New_York,-240,"2016-05-15 03:33:42",2016-05-15T03:33:42Z,America/New_York,-240,walk,472,932,58.5,8.6,117.66101837158,,,complete,1,walk__2016-05-15T032506
