"start time","start time ISO","start time timezone","start time offset","end time","end time ISO","end time timezone","end time offset",type,"actual seconds",steps,calories,minutes,"heart rate avg","heart rate min","heart rate max",state,version,id
"2016-05-30 00:15:16",2016-05-30T00:15:16Z,Asia/Shanghai,480,"2016-05-30 00:29:18",2016-05-30T00:29:18Z,Asia/Shanghai,480,walk,707,1270,29,14.033333333333,105.90240478516,,,complete,1,walk__2016-05-30T001516
"2016-05-30 01:01:34",2016-05-30T01:01:34Z,Asia/Shanghai,480,"2016-05-30 01:20:42",2016-05-30T01:20:42Z,Asia/Shanghai,480,walk,607,1051,20.89999961853,19.133333333333,100.81383514404,,,complete,1,walk__2016-05-30T010134
"2016-05-30 01:23:16",2016-05-30T01:23:16Z,Asia/Shanghai,480,"2016-05-30 01:30:59",2016-05-30T01:30:59Z,Asia/Shanghai,480,walk,253,432,7,7.7166666666667,96.233200073242,,,complete,1,walk__2016-05-30T012316
"2016-05-30 03:15:04",2016-05-30T03:15:04Z,Asia/Shanghai,480,"2016-05-30 03:22:13",2016-05-30T03:22:13Z,Asia/Shanghai,480,walk,339,608,13.800000190735,7.15,100.03834533691,,,complete,1,walk__2016-05-30T031504
"2016-05-30 04:01:17",2016-05-30T04:01:17Z,Asia/Shanghai,480,"2016-05-30 04:08:31",2016-05-30T04:08:31Z,Asia/Shanghai,480,walk,234,387,11.199999809265,7.2333333333333,104.42308044434,,,complete,1,walk__2016-05-30T040117
"2016-05-30 04:11:36",2016-05-30T04:11:36Z,Asia/Shanghai,480,"2016-05-30 04:28:33",2016-05-30T04:28:33Z,Asia/Shanghai,480,walk,778,1317,40.900001525879,16.95,108.60025787354,,,complete,1,walk__2016-05-30T041136
"2016-05-30 04:33:56",2016-05-30T04:33:56Z,Asia/Shanghai,480,"2016-05-30 04:49:45",2016-05-30T04:49:45Z,Asia/Shanghai,480,walk,318,478,10.10000038147,15.816666666667,95.540878295898,,,complete,1,walk__2016-05-30T043356
"2016-05-30 04:54:48",2016-05-30T04:54:48Z,Asia/Shanghai,480,"2016-05-30 05:30:48",2016-05-30T05:30:48Z,Asia/Shanghai,480,walk,1740,3046,89.900001525879,36,109.02931213379,,,complete,1,walk__2016-05-30T045448
"2016-05-30 07:00:48",2016-05-30T07:00:48Z,Asia/Shanghai,480,"2016-05-30 07:08:15",2016-05-30T07:08:15Z,Asia/Shanghai,480,walk,398,632,13.89999961853,7.45,100.64070129395,,,complete,1,walk__2016-05-30T070048
"2016-05-30 07:13:12",2016-05-30T07:13:12Z,Asia/Shanghai,480,"2016-05-30 07:30:40",2016-05-30T07:30:40Z,Asia/Shanghai,480,walk,746,1234,30.700000762939,17.466666666667,104.70911407471,,,complete,1,walk__2016-05-30T071312
"2016-05-30 07:32:49",2016-05-30T07:32:49Z,Asia/Shanghai,480,"2016-05-30 07:43:34",2016-05-30T07:43:34Z,Asia/Shanghai,480,walk,358,565,10.800000190735,10.75,99.226257324219,,,complete,1,walk__2016-05-30T073249
"2016-05-30 07:56:19",2016-05-30T07:56:19Z,Asia/Shanghai,480,"2016-05-30 08:08:33",2016-05-30T08:08:33Z,Asia/Shanghai,480,walk,549,860,16.39999961853,12.233333333333,98.389801025391,,,complete,1,walk__2016-05-30T075619
"2016-05-30 08:19:55",2016-05-30T08:19:55Z,Asia/Shanghai,480,"2016-05-30 08:26:39",2016-05-30T08:26:39Z,Asia/Shanghai,480,walk,339,553,12.5,6.7333333333333,100.94100189209,,,complete,1,walk__2016-05-30T081955
"2016-05-30 08:44:08",2016-05-30T08:44:08Z,Asia/Shanghai,480,"2016-05-30 09:01:39",2016-05-30T09:01:39Z,Asia/Shanghai,480,walk,742,1250,26.5,17.516666666667,99.700805664062,,,complete,1,walk__2016-05-30T084408
"2016-05-30 09:08:04",2016-05-30T09:08:04Z,Asia/Shanghai,480,"2016-05-30 09:16:41",2016-05-30T09:16:41Z,Asia/Shanghai,480,walk,289,514,12.39999961853,8.6166666666667,102.66089630127,,,complete,1,walk__2016-05-30T090804
"2016-05-30 10:26:47",2016-05-30T10:26:47Z,Asia/Shanghai,480,"2016-05-30 10:39:42",2016-05-30T10:39:42Z,Asia/Shanghai,480,walk,533,915,27.39999961853,12.916666666667,107.12382507324,,,complete,1,walk__2016-05-30T102647
"2016-05-30 10:43:30",2016-05-30T10:43:30Z,Asia/Shanghai,480,"2016-05-30 10:50:41",2016-05-30T10:50:41Z,Asia/Shanghai,480,walk,296,515,13.699999809265,7.1833333333333,104.0472946167,,,complete,1,walk__2016-05-30T104330
"2016-05-30 13:01:45",2016-05-30T13:01:45Z,Asia/Shanghai,480,"2016-05-30 13:12:06",2016-05-30T13:12:06Z,Asia/Shanghai,480,walk,312,509,9.6999998092651,10.35,97.003204345703,,,complete,1,walk__2016-05-30T130145
"2016-05-30 13:31:58",2016-05-30T13:31:58Z,Asia/Shanghai,480,"2016-05-30 13:50:49",2016-05-30T13:50:49Z,Asia/Shanghai,480,walk,927,1676,36.099998474121,18.85,101.45846557617,,,complete,1,walk__2016-05-30T133158
