"start time","start time ISO","start time timezone","start time offset","end time","end time ISO","end time timezone","end time offset",type,"actual seconds",steps,calories,minutes,"heart rate avg","heart rate min","heart rate max",state,version,id
"2016-05-25 02:03:29",2016-05-25T02:03:29Z,Asia/Shanghai,480,"2016-05-25 02:10:54",2016-05-25T02:10:54Z,Asia/Shanghai,480,walk,372,649,15.699999809265,7.4166666666667,102.78225708008,,,complete,1,walk__2016-05-25T020329
"2016-05-25 02:16:35",2016-05-25T02:16:35Z,Asia/Shanghai,480,"2016-05-25 02:24:35",2016-05-25T02:24:35Z,Asia/Shanghai,480,walk,392,681,25.299999237061,8,115.01530456543,,,complete,1,walk__2016-05-25T021635
"2016-05-25 04:25:51",2016-05-25T04:25:51Z,Asia/Shanghai,480,"2016-05-25 04:40:35",2016-05-25T04:40:35Z,Asia/Shanghai,480,walk,691,1150,26.700000762939,14.733333333333,104.57163238525,,,complete,1,walk__2016-05-25T042551
"2016-05-25 05:38:11",2016-05-25T05:38:11Z,Asia/Shanghai,480,"2016-05-25 05:52:57",2016-05-25T05:52:57Z,Asia/Shanghai,480,walk,734,1217,41.299999237061,14.766666666667,112.59945678711,,,complete,1,walk__2016-05-25T053811
"2016-05-25 06:22:41",2016-05-25T06:22:41Z,Asia/Shanghai,480,"2016-05-25 06:40:18",2016-05-25T06:40:18Z,Asia/Shanghai,480,walk,443,728,15.10000038147,17.616666666667,103.049659729,,,complete,1,walk__2016-05-25T062241
"2016-05-25 06:42:42",2016-05-25T06:42:42Z,Asia/Shanghai,480,"2016-05-25 06:49:05",2016-05-25T06:49:05Z,Asia/Shanghai,480,walk,282,526,12.5,6.3833333333333,108.20922088623,,,complete,1,walk__2016-05-25T064242
"2016-05-25 07:44:36",2016-05-25T07:44:36Z,Asia/Shanghai,480,"2016-05-25 07:48:07",2016-05-25T07:48:07Z,Asia/Shanghai,480,walk,211,369,11.89999961853,3.5166666666667,111.52606964111,,,complete,1,walk__2016-05-25T074436
"2016-05-25 07:50:49",2016-05-25T07:50:49Z,Asia/Shanghai,480,"2016-05-25 08:03:17",2016-05-25T08:03:17Z,Asia/Shanghai,480,walk,522,946,32.299999237061,12.466666666667,114.19157409668,,,complete,1,walk__2016-05-25T075049
"2016-05-25 09:42:59",2016-05-25T09:42:59Z,Asia/Shanghai,480,"2016-05-25 09:47:25",2016-05-25T09:47:25Z,Asia/Shanghai,480,walk,227,403,10.199999809265,4.4333333333333,109.53744506836,,,complete,1,walk__2016-05-25T094259
"2016-05-25 11:36:38",2016-05-25T11:36:38Z,Asia/Shanghai,480,"2016-05-25 11:45:02",2016-05-25T11:45:02Z,Asia/Shanghai,480,walk,455,741,11.199999809265,8.4,93.536262512207,,,complete,1,walk__2016-05-25T113638
"2016-05-25 15:18:03",2016-05-25T15:18:03Z,Asia/Shanghai,480,"2016-05-25 15:26:54",2016-05-25T15:26:54Z,Asia/Shanghai,480,walk,513,913,33.900001525879,8.85,122.97660827637,,,complete,1,walk__2016-05-25T151803
