"start time","start time ISO","start time timezone","start time offset","end time","end time ISO","end time timezone","end time offset",type,"actual seconds",steps,calories,minutes,"heart rate avg","heart rate min","heart rate max",state,version,id
"2016-06-03 01:58:28",2016-06-03T01:58:28Z,Asia/Shanghai,480,"2016-06-03 02:01:59",2016-06-03T02:01:59Z,Asia/Shanghai,480,walk,211,373,6.5,3.5166666666667,98.511848449707,,,complete,1,walk__2016-06-03T015828
"2016-06-03 02:56:04",2016-06-03T02:56:04Z,Asia/Shanghai,480,"2016-06-03 03:00:31",2016-06-03T03:00:31Z,Asia/Shanghai,480,walk,195,313,5.8000001907349,4.45,97.933334350586,,,complete,1,walk__2016-06-03T025604
"2016-06-03 03:08:34",2016-06-03T03:08:34Z,Asia/Shanghai,480,"2016-06-03 03:15:45",2016-06-03T03:15:45Z,Asia/Shanghai,480,walk,387,634,12.5,7.1833333333333,98.028427124023,,,complete,1,walk__2016-06-03T030834
"2016-06-03 03:25:50",2016-06-03T03:25:50Z,Asia/Shanghai,480,"2016-06-03 03:35:51",2016-06-03T03:35:51Z,Asia/Shanghai,480,walk,494,874,22.700000762939,10.016666666667,105.72672271729,,,complete,1,walk__2016-06-03T032550
"2016-06-03 03:40:45",2016-06-03T03:40:45Z,Asia/Shanghai,480,"2016-06-03 04:00:50",2016-06-03T04:00:50Z,Asia/Shanghai,480,walk,767,1352,34.599998474121,20.083333333333,104.60495758057,,,complete,1,walk__2016-06-03T034045
"2016-06-03 06:01:37",2016-06-03T06:01:37Z,Asia/Shanghai,480,"2016-06-03 06:06:34",2016-06-03T06:06:34Z,Asia/Shanghai,480,walk,242,420,11.89999961853,4.95,107.8264465332,,,complete,1,walk__2016-06-03T060137
"2016-06-03 07:50:34",2016-06-03T07:50:34Z,Asia/Shanghai,480,"2016-06-03 08:05:33",2016-06-03T08:05:33Z,Asia/Shanghai,480,walk,496,872,24.39999961853,14.983333333333,106.24193572998,,,complete,1,walk__2016-06-03T075034
"2016-06-03 08:28:50",2016-06-03T08:28:50Z,Asia/Shanghai,480,"2016-06-03 08:38:53",2016-06-03T08:38:53Z,Asia/Shanghai,480,walk,291,465,12,10.05,103.93814086914,,,complete,1,walk__2016-06-03T082850
"2016-06-03 08:42:24",2016-06-03T08:42:24Z,Asia/Shanghai,480,"2016-06-03 09:02:18",2016-06-03T09:02:18Z,Asia/Shanghai,480,walk,724,1127,22.299999237061,19.9,93.910217285156,,,complete,1,walk__2016-06-03T084224
"2016-06-03 09:04:27",2016-06-03T09:04:27Z,Asia/Shanghai,480,"2016-06-03 09:18:49",2016-06-03T09:18:49Z,Asia/Shanghai,480,walk,474,731,13.5,14.366666666667,92.299575805664,,,complete,1,walk__2016-06-03T090427
"2016-06-03 09:38:45",2016-06-03T09:38:45Z,Asia/Shanghai,480,"2016-06-03 10:03:34",2016-06-03T10:03:34Z,Asia/Shanghai,480,walk,1221,2190,61.5,24.816666666667,105.89025115967,,,complete,1,walk__2016-06-03T093845
"2016-06-03 11:33:13",2016-06-03T11:33:13Z,Asia/Shanghai,480,"2016-06-03 12:10:33",2016-06-03T12:10:33Z,Asia/Shanghai,480,walk,1375,2254,60,37.333333333333,103.18782043457,,,complete,1,walk__2016-06-03T113313
"2016-06-03 15:15:34",2016-06-03T15:15:34Z,Asia/Shanghai,480,"2016-06-03 15:23:36",2016-06-03T15:23:36Z,Asia/Shanghai,480,walk,240,428,6.9000000953674,8.0333333333333,93.895835876465,,,complete,1,walk__2016-06-03T151534
"2016-06-03 15:29:35",2016-06-03T15:29:35Z,Asia/Shanghai,480,"2016-06-03 15:36:46",2016-06-03T15:36:46Z,Asia/Shanghai,480,walk,251,426,7.1999998092651,7.1833333333333,94.32780456543,,,complete,1,walk__2016-06-03T152935
