"start time","start time ISO","start time timezone","start time offset","end time","end time ISO","end time timezone","end time offset",type,"actual seconds",steps,calories,minutes,"heart rate avg","heart rate min","heart rate max",state,version,id
"2016-05-31 03:03:53",2016-05-31T03:03:53Z,Asia/Shanghai,480,"2016-05-31 03:09:43",2016-05-31T03:09:43Z,Asia/Shanghai,480,walk,217,384,7.8000001907349,5.8333333333333,98.433181762695,,,complete,1,walk__2016-05-31T030353
"2016-05-31 03:28:48",2016-05-31T03:28:48Z,Asia/Shanghai,480,"2016-05-31 03:43:21",2016-05-31T03:43:21Z,Asia/Shanghai,480,walk,795,1389,42.900001525879,14.55,107.72578430176,,,complete,1,walk__2016-05-31T032848
"2016-05-31 03:54:47",2016-05-31T03:54:47Z,Asia/Shanghai,480,"2016-05-31 04:02:59",2016-05-31T04:02:59Z,Asia/Shanghai,480,walk,255,407,11.10000038147,8.2,103.3921585083,,,complete,1,walk__2016-05-31T035447
"2016-05-31 04:22:41",2016-05-31T04:22:41Z,Asia/Shanghai,480,"2016-05-31 04:32:24",2016-05-31T04:32:24Z,Asia/Shanghai,480,walk,388,677,16.10000038147,9.7166666666667,101.18814086914,,,complete,1,walk__2016-05-31T042241
"2016-05-31 06:25:51",2016-05-31T06:25:51Z,Asia/Shanghai,480,"2016-05-31 07:06:34",2016-05-31T07:06:34Z,Asia/Shanghai,480,walk,1953,3474,106.30000305176,40.716666666667,107.96723175049,,,complete,1,walk__2016-05-31T062551
"2016-05-31 07:33:02",2016-05-31T07:33:02Z,Asia/Shanghai,480,"2016-05-31 07:45:24",2016-05-31T07:45:24Z,Asia/Shanghai,480,walk,299,463,11.5,12.366666666667,101.03344726562,,,complete,1,walk__2016-05-31T073302
"2016-05-31 08:11:07",2016-05-31T08:11:07Z,Asia/Shanghai,480,"2016-05-31 08:18:21",2016-05-31T08:18:21Z,Asia/Shanghai,480,walk,212,342,5.3000001907349,7.2333333333333,92.009437561035,,,complete,1,walk__2016-05-31T081107
"2016-05-31 08:49:50",2016-05-31T08:49:50Z,Asia/Shanghai,480,"2016-05-31 08:58:57",2016-05-31T08:58:57Z,Asia/Shanghai,480,walk,341,601,14.5,9.1166666666667,101.64809417725,,,complete,1,walk__2016-05-31T084950
"2016-05-31 10:28:07",2016-05-31T10:28:07Z,Asia/Shanghai,480,"2016-05-31 10:38:38",2016-05-31T10:38:38Z,Asia/Shanghai,480,walk,296,513,12.5,10.516666666667,104.38851165771,,,complete,1,walk__2016-05-31T102807
"2016-05-31 10:42:56",2016-05-31T10:42:56Z,Asia/Shanghai,480,"2016-05-31 10:49:25",2016-05-31T10:49:25Z,Asia/Shanghai,480,walk,229,390,9.1000003814697,6.4833333333333,103.39737701416,,,complete,1,walk__2016-05-31T104256
"2016-05-31 10:59:03",2016-05-31T10:59:03Z,Asia/Shanghai,480,"2016-05-31 11:15:53",2016-05-31T11:15:53Z,Asia/Shanghai,480,walk,689,1288,37.700000762939,16.833333333333,110.73342895508,,,complete,1,walk__2016-05-31T105903
"2016-05-31 13:38:15",2016-05-31T13:38:15Z,Asia/Shanghai,480,"2016-05-31 13:51:45",2016-05-31T13:51:45Z,Asia/Shanghai,480,walk,603,997,31.60000038147,13.5,110.08291625977,,,complete,1,walk__2016-05-31T133815
"2016-05-31 13:57:23",2016-05-31T13:57:23Z,Asia/Shanghai,480,"2016-05-31 14:04:04",2016-05-31T14:04:04Z,Asia/Shanghai,480,walk,243,413,15.10000038147,6.6833333333333,113.94650268555,,,complete,1,walk__2016-05-31T135723
"2016-05-31 14:12:28",2016-05-31T14:12:28Z,Asia/Shanghai,480,"2016-05-31 14:32:02",2016-05-31T14:32:02Z,Asia/Shanghai,480,walk,826,1499,45.5,19.566666666667,110.66949462891,,,complete,1,walk__2016-05-31T141228
"2016-05-31 14:51:08",2016-05-31T14:51:08Z,Asia/Shanghai,480,"2016-05-31 15:10:03",2016-05-31T15:10:03Z,Asia/Shanghai,480,walk,758,1364,41.299999237061,18.916666666667,110.97229766846,,,complete,1,walk__2016-05-31T145108
