"start time","start time ISO","start time timezone","start time offset","end time","end time ISO","end time timezone","end time offset",type,"actual seconds",steps,calories,minutes,"heart rate avg","heart rate min","heart rate max",state,version,id
"2016-05-17 16:26:05",2016-05-17T16:26:05Z,Asia/Hong_Kong,480,"2016-05-17 16:42:23",2016-05-17T16:42:23Z,Asia/Hong_Kong,480,walk,758,1315,66.900001525879,16.3,113.3759765625,,,complete,1,walk__2016-05-17T162605
"2016-05-18 01:16:31",2016-05-18T01:16:31Z,Asia/Hong_Kong,480,"2016-05-18 01:26:35",2016-05-18T01:26:35Z,Asia/Hong_Kong,480,walk,505,909,55.299999237061,10.066666666667,116.02970123291,,,complete,1,walk__2016-05-18T011631
"2016-05-18 02:57:47",2016-05-18T02:57:47Z,Asia/Hong_Kong,480,"2016-05-18 03:15:38",2016-05-18T03:15:38Z,Asia/Hong_Kong,480,walk,825,1386,63.700000762939,17.85,110.72848510742,,,complete,1,walk__2016-05-18T025747
"2016-05-18 06:02:48",2016-05-18T06:02:48Z,Asia/Hong_Kong,480,"2016-05-18 06:12:48",2016-05-18T06:12:48Z,Asia/Hong_Kong,480,walk,461,799,40.900001525879,10,112.8893737793,,,complete,1,walk__2016-05-18T060248
"2016-05-18 06:15:24",2016-05-18T06:15:24Z,Asia/Hong_Kong,480,"2016-05-18 06:59:16",2016-05-18T06:59:16Z,Asia/Hong_Kong,480,walk,2035,3642,219.60000610352,43.866666666667,116.78525543213,,,complete,1,walk__2016-05-18T061524
"2016-05-18 07:04:05",2016-05-18T07:04:05Z,Asia/Hong_Kong,480,"2016-05-18 07:18:45",2016-05-18T07:18:45Z,Asia/Hong_Kong,480,walk,597,1042,51.5,14.666666666667,112.93132019043,,,complete,1,walk__2016-05-18T070405
"2016-05-18 09:00:19",2016-05-18T09:00:19Z,Asia/Hong_Kong,480,"2016-05-18 09:11:35",2016-05-18T09:11:35Z,Asia/Hong_Kong,480,walk,572,999,54.5,11.266666666667,115.56993103027,,,complete,1,walk__2016-05-18T090019
"2016-05-18 09:53:09",2016-05-18T09:53:09Z,Asia/Hong_Kong,480,"2016-05-18 09:56:56",2016-05-18T09:56:56Z,Asia/Hong_Kong,480,walk,188,369,12.10000038147,3.7833333333333,107.05319213867,,,complete,1,walk__2016-05-18T095309
"2016-05-18 10:16:47",2016-05-18T10:16:47Z,Asia/Hong_Kong,480,"2016-05-18 10:21:15",2016-05-18T10:21:15Z,Asia/Hong_Kong,480,walk,229,421,17.39999961853,4.4666666666667,108.09170532227,,,complete,1,walk__2016-05-18T101647
"2016-05-18 10:29:22",2016-05-18T10:29:22Z,Asia/Hong_Kong,480,"2016-05-18 10:35:29",2016-05-18T10:35:29Z,Asia/Hong_Kong,480,walk,350,668,34.799999237061,6.1166666666667,113.32857513428,,,complete,1,walk__2016-05-18T102922
"2016-05-18 12:23:20",2016-05-18T12:23:20Z,Asia/Hong_Kong,480,"2016-05-18 12:27:02",2016-05-18T12:27:02Z,Asia/Hong_Kong,480,walk,222,405,16.5,3.7,109.99098968506,,,complete,1,walk__2016-05-18T122320
"2016-05-18 13:32:03",2016-05-18T13:32:03Z,Asia/Hong_Kong,480,"2016-05-18 13:39:57",2016-05-18T13:39:57Z,Asia/Hong_Kong,480,walk,352,652,44,7.9,122.125,,,complete,1,walk__2016-05-18T133203
