"start time","start time ISO","start time timezone","start time offset","end time","end time ISO","end time timezone","end time offset",type,"actual seconds",steps,calories,minutes,"heart rate avg","heart rate min","heart rate max",state,version,id
"2016-05-19 00:12:49",2016-05-19T00:12:49Z,Asia/Hong_Kong,480,"2016-05-19 00:25:25",2016-05-19T00:25:25Z,Asia/Hong_Kong,480,walk,537,957,23.60000038147,12.6,110.65735626221,,,complete,1,walk__2016-05-19T001249
"2016-05-19 00:55:02",2016-05-19T00:55:02Z,Asia/Hong_Kong,480,"2016-05-19 01:08:22",2016-05-19T01:08:22Z,Asia/Hong_Kong,480,walk,486,935,24.10000038147,13.333333333333,113.61933898926,,,complete,1,walk__2016-05-19T005502
"2016-05-19 01:25:09",2016-05-19T01:25:09Z,Asia/Hong_Kong,480,"2016-05-19 01:38:09",2016-05-19T01:38:09Z,Asia/Hong_Kong,480,walk,661,1148,23.5,13,107.15128326416,,,complete,1,walk__2016-05-19T012509
"2016-05-19 01:45:26",2016-05-19T01:45:26Z,Asia/Hong_Kong,480,"2016-05-19 01:51:41",2016-05-19T01:51:41Z,Asia/Hong_Kong,480,walk,361,637,15.89999961853,6.25,109.68421173096,,,complete,1,walk__2016-05-19T014526
"2016-05-19 01:53:58",2016-05-19T01:53:58Z,Asia/Hong_Kong,480,"2016-05-19 02:07:50",2016-05-19T02:07:50Z,Asia/Hong_Kong,480,walk,450,788,19.5,13.866666666667,109.05333709717,,,complete,1,walk__2016-05-19T015358
"2016-05-19 02:23:36",2016-05-19T02:23:36Z,Asia/Hong_Kong,480,"2016-05-19 02:32:15",2016-05-19T02:32:15Z,Asia/Hong_Kong,480,walk,376,637,20.39999961853,8.65,112.86170196533,,,complete,1,walk__2016-05-19T022336
"2016-05-19 02:34:40",2016-05-19T02:34:40Z,Asia/Hong_Kong,480,"2016-05-19 02:54:46",2016-05-19T02:54:46Z,Asia/Hong_Kong,480,walk,837,1478,42.400001525879,20.1,112.20310974121,,,complete,1,walk__2016-05-19T023440
"2016-05-19 04:34:32",2016-05-19T04:34:32Z,Asia/Hong_Kong,480,"2016-05-19 04:53:06",2016-05-19T04:53:06Z,Asia/Hong_Kong,480,walk,957,1711,51.700000762939,18.566666666667,114.99268341064,,,complete,1,walk__2016-05-19T043432
"2016-05-19 05:19:38",2016-05-19T05:19:38Z,Asia/Hong_Kong,480,"2016-05-19 05:25:00",2016-05-19T05:25:00Z,Asia/Hong_Kong,480,walk,222,358,8.1999998092651,5.3666666666667,107.5315322876,,,complete,1,walk__2016-05-19T051938
"2016-05-19 05:50:59",2016-05-19T05:50:59Z,Asia/Hong_Kong,480,"2016-05-19 06:39:36",2016-05-19T06:39:36Z,Asia/Hong_Kong,480,walk,1767,3314,74.900001525879,48.616666666667,108.19638061523,,,complete,1,walk__2016-05-19T055059
"2016-05-19 06:47:59",2016-05-19T06:47:59Z,Asia/Hong_Kong,480,"2016-05-19 06:55:52",2016-05-19T06:55:52Z,Asia/Hong_Kong,480,walk,372,744,18.89999961853,7.8833333333333,109.35214996338,,,complete,1,walk__2016-05-19T064759
"2016-05-19 08:28:49",2016-05-19T08:28:49Z,Asia/Hong_Kong,480,"2016-05-19 08:59:53",2016-05-19T08:59:53Z,Asia/Hong_Kong,480,walk,1218,2119,47.099998474121,31.066666666667,105.3998336792,,,complete,1,walk__2016-05-19T082849
"2016-05-19 09:02:32",2016-05-19T09:02:32Z,Asia/Hong_Kong,480,"2016-05-19 09:09:03",2016-05-19T09:09:03Z,Asia/Hong_Kong,480,walk,361,652,14.39999961853,6.5166666666667,105.80055236816,,,complete,1,walk__2016-05-19T090232
"2016-05-19 09:23:02",2016-05-19T09:23:02Z,Asia/Hong_Kong,480,"2016-05-19 09:34:57",2016-05-19T09:34:57Z,Asia/Hong_Kong,480,walk,482,822,17.5,11.916666666667,104.14937591553,,,complete,1,walk__2016-05-19T092302
"2016-05-19 11:32:19",2016-05-19T11:32:19Z,Asia/Hong_Kong,480,"2016-05-19 11:37:42",2016-05-19T11:37:42Z,Asia/Hong_Kong,480,walk,252,425,8.3000001907349,5.3833333333333,101.16269683838,,,complete,1,walk__2016-05-19T113219
"2016-05-19 11:39:58",2016-05-19T11:39:58Z,Asia/Hong_Kong,480,"2016-05-19 11:45:01",2016-05-19T11:45:01Z,Asia/Hong_Kong,480,walk,205,329,7.5,5.05,103.61463165283,,,complete,1,walk__2016-05-19T113958
"2016-05-19 11:59:25",2016-05-19T11:59:25Z,Asia/Hong_Kong,480,"2016-05-19 12:24:30",2016-05-19T12:24:30Z,Asia/Hong_Kong,480,walk,1291,2245,60.200000762939,25.083333333333,108.14949798584,,,complete,1,walk__2016-05-19T115925
